Group,Title,Text file,Total,Count B1,Count C2,Count B2,Count A1,Count C1,Count A2,Count,Freq B1,Freq C2,Freq B2,Freq A1,Freq C1,Freq A2,Freq,TFIDF B1,TFIDF C2,TFIDF B2,TFIDF A1,TFIDF C1,TFIDF A2,TFIDF,msttr,mattr,ttr,rttr,cttr,mtld,hdd,Herdan,Summer,Dugast,Maas
IDE1,IDE1_2,data/texts/IDE1_2.txt,684,34,43,54,5,45,10,191,0.049707602339181284,0.06286549707602339,0.07894736842105263,0.007309941520467836,0.06578947368421052,0.014619883040935672,0.27923976608187134,0.051354976762597655,0.06649120113889728,0.08998285991109545,0.007234961724297271,0.07784656046381817,0.021753350395621707,0.31460639047149985,0.7149999999999999,0.7209325396825411,0.5257048092868989,12.909237953649585,9.128209696976374,94.30218216318787,0.8208907929939671,0.8995589285068182,0.942986719094696,63.73804163530617,0.015689217527607154
IDE1,IDE1_3,data/texts/IDE1_3.txt,459,30,45,26,5,39,3,148,0.06535947712418301,0.09803921568627451,0.05664488017429194,0.010893246187363835,0.08496732026143791,0.006535947712418301,0.3224400871459695,0.06540182764822174,0.09870872220123744,0.049232311039901944,0.004038952125263517,0.09348793263722367,0.008419069366681905,0.31690572397222977,0.7374999999999999,0.7486644951140066,0.5714285714285714,11.51396667406279,8.141603913585719,124.1449718988358,0.8365411506405313,0.9068293566719727,0.9454484506767238,64.46615527226828,0.015512015502965396
IDE1,IDE1_4,data/texts/IDE1_4.txt,558,31,38,38,13,18,12,150,0.05555555555555555,0.06810035842293907,0.06810035842293907,0.023297491039426525,0.03225806451612903,0.021505376344086023,0.26881720430107525,0.0669538947047458,0.06020789369438066,0.08250739837910649,0.028296510170828525,0.04624335935645581,0.02780750354120446,0.31871463543412576,0.7375,0.7253148614609567,0.5201612903225806,11.584541980726982,8.191508191512288,102.17883388032644,0.8283981091621175,0.894689704996776,0.9390459309727023,58.936079578306355,0.016967535118642123
IDG1,IDG1_1,data/texts/IDG1_1.txt,554,27,44,34,21,43,10,179,0.048736462093862815,0.07942238267148015,0.061371841155234655,0.03790613718411552,0.0776173285198556,0.018050541516245487,0.3231046931407942,0.06247477212176647,0.06873758568526762,0.06468615326006823,0.0240273218151019,0.08972041326879053,0.017058903329088236,0.32379152533590744,0.6325,0.6493633952254642,0.4327731092436975,9.441994519390576,6.676498352587293,59.98727312970341,0.7817949776369768,0.8641549193836032,0.9197324023177078,45.38565420445003,0.02203339397720857
IDG1,IDG1_2,data/texts/IDG1_2.txt,608,37,48,36,10,32,11,174,0.06085526315789474,0.07894736842105263,0.05921052631578947,0.01644736842105263,0.05263157894736842,0.018092105263157895,0.28618421052631576,0.07285907286717534,0.06456692775100964,0.055861796214837486,0.019991852776417355,0.06126881651816698,0.0170044081563691,0.2976043003446272,0.726,0.736724137931035,0.5207920792079208,11.7033463945866,8.275515598187317,106.06040044190456,0.8563328962206318,0.8951886459882511,0.9394472772184306,59.388207393805956,0.01683835973308562
IDG1,IDG1_3,data/texts/IDG1_3.txt,311,28,29,21,8,20,4,110,0.09003215434083602,0.0932475884244373,0.06752411575562701,0.02572347266881029,0.06430868167202572,0.012861736334405145,0.3536977491961415,0.08341803567808444,0.052040394939415334,0.057208140107989885,0.015332790675654394,0.05207172037659139,0.009428781003441532,0.2682400505776073,0.685,0.6668208092485552,0.5073529411764706,8.367479063753487,5.916701187416555,63.83359050717692,0.8049499921303604,0.8789560578282887,0.9251536064962564,46.312124057754836,0.02159261792339565
IDG1,IDG1_4,data/texts/IDG1_4.txt,479,21,29,21,11,22,7,111,0.04384133611691023,0.060542797494780795,0.04384133611691023,0.022964509394572025,0.04592901878914405,0.014613778705636743,0.23173277661795408,0.050429219208921724,0.055225806409081646,0.043494152944431826,0.018071816859284946,0.05156520088365032,0.017243162464047192,0.23729481194546623,0.7300000000000001,0.7531596091205202,0.583743842364532,11.762112507555523,8.317069515171617,102.75308641975309,0.8464351816561793,0.9103793925926437,0.9476277773209686,67.0197774078991,0.014920968685314343
IDO1,IDO1_1,data/texts/IDO1_1.txt,516,28,36,62,10,35,9,180,0.05426356589147287,0.06976744186046512,0.12015503875968993,0.01937984496124031,0.06782945736434108,0.01744186046511628,0.3488372093023256,0.04581824230833766,0.042883696819755464,0.11636547034475837,0.014633765105089265,0.067901643731257,0.015423669433929624,0.3077896632118538,0.6925,0.6898618784530385,0.44685466377440347,9.59437651635202,6.784248695969478,73.25816758976458,0.8177680038758327,0.8686662974487945,0.9223728086299484,46.70086903706465,0.02141287776050461
IDO1,IDO1_2,data/texts/IDO1_2.txt,637,35,43,43,20,28,18,187,0.054945054945054944,0.06750392464678179,0.06750392464678179,0.03139717425431711,0.04395604395604396,0.0282574568288854,0.29356357927786497,0.05353488878155432,0.06805143164724836,0.07140642026540321,0.03845958812892279,0.04520972242309014,0.03405877461175746,0.3117156050162871,0.716,0.7295505617977546,0.5091911764705882,11.876277021118737,8.39779601688303,102.71044776119402,0.8548496236181978,0.8928501065466611,0.9384168532999267,58.78633234104871,0.017010756755473422
IDO1,IDO1_3,data/texts/IDO1_3.txt,468,36,30,28,1,22,9,126,0.07692307692307693,0.0641025641025641,0.05982905982905983,0.002136752136752137,0.04700854700854701,0.019230769230769232,0.2692307692307692,0.07232873427357503,0.06550409241732014,0.06069018574251897,0.0020727281551764037,0.06308910440005909,0.017282689144973044,0.279435468285287,0.7025,0.7042671009771977,0.5172413793103449,10.422125006694767,7.369555266607763,90.62801729610766,0.8258223324121973,0.8902419469240838,0.9351512436251551,54.72357600446252,0.018273659599994954
IDO1,IDO1_4,data/texts/IDO1_4.txt,588,25,40,29,18,23,10,145,0.04251700680272109,0.06802721088435375,0.04931972789115646,0.030612244897959183,0.0391156462585034,0.017006802721088437,0.2465986394557823,0.04736903505751868,0.06453948321934586,0.045415892790733936,0.03400504065716006,0.05051832715657666,0.020645297215657495,0.26439592200684997,0.7424999999999999,0.749492385786805,0.5456389452332657,12.11515069108711,8.566705208764583,111.02836941681295,0.8466371584403315,0.9022987020200028,0.9436545607269294,63.46393857850435,0.01575697982820604
